season,round,race_name,circuit,driver,team,grid,position,points,status
2012,15,Japanese Grand Prix,suzuka,maldonado,Williams,12,8,4.0,Finished
2012,15,Japanese Grand Prix,suzuka,webber,Red Bull,2,9,2.0,Finished
2012,15,Japanese Grand Prix,suzuka,ricciardo,Toro Rosso,14,10,1.0,Finished
2012,15,Japanese Grand Prix,suzuka,michael_schumacher,Mercedes,23,11,0.0,Finished
2012,15,Japanese Grand Prix,suzuka,resta,Force India,11,12,0.0,Finished
2012,15,Japanese Grand Prix,suzuka,vergne,Toro Rosso,19,13,0.0,Finished
2012,15,Japanese Grand Prix,suzuka,bruno_senna,Williams,16,14,0.0,Finished
2012,15,Japanese Grand Prix,suzuka,kovalainen,Caterham,17,15,0.0,+1 Lap
2012,15,Japanese Grand Prix,suzuka,glock,Marussia,18,16,0.0,+1 Lap
2012,15,Japanese Grand Prix,suzuka,petrov,Caterham,22,17,0.0,+1 Lap
2012,15,Japanese Grand Prix,suzuka,rosa,HRT,20,18,0.0,+1 Lap
2012,15,Japanese Grand Prix,suzuka,grosjean,Lotus F1,4,19,0.0,+2 Laps
2012,15,Japanese Grand Prix,suzuka,pic,Marussia,21,\N,0.0,Engine
2012,15,Japanese Grand Prix,suzuka,karthikeyan,HRT,24,\N,0.0,Vibrations
2012,15,Japanese Grand Prix,suzuka,perez,Sauber,5,\N,0.0,Spun off
2012,15,Japanese Grand Prix,suzuka,alonso,Ferrari,6,\N,0.0,Collision
2012,15,Japanese Grand Prix,suzuka,rosberg,Mercedes,13,\N,0.0,Collision
2012,16,Korean Grand Prix,yeongam,vettel,Red Bull,2,1,25.0,Finished
2012,16,Korean Grand Prix,yeongam,webber,Red Bull,1,2,18.0,Finished
2012,16,Korean Grand Prix,yeongam,alonso,Ferrari,4,3,15.0,Finished
2012,16,Korean Grand Prix,yeongam,massa,Ferrari,6,4,12.0,Finished
2012,16,Korean Grand Prix,yeongam,raikkonen,Lotus F1,5,5,10.0,Finished
2012,16,Korean Grand Prix,yeongam,hulkenberg,Force India,8,6,8.0,Finished
2012,16,Korean Grand Prix,yeongam,grosjean,Lotus F1,7,7,6.0,Finished
2012,16,Korean Grand Prix,yeongam,vergne,Toro Rosso,16,8,4.0,Finished
2012,16,Korean Grand Prix,yeongam,ricciardo,Toro Rosso,21,9,2.0,Finished
2012,16,Korean Grand Prix,yeongam,hamilton,McLaren,3,10,1.0,Finished
2012,16,Korean Grand Prix,yeongam,perez,Sauber,12,11,0.0,Finished
2012,16,Korean Grand Prix,yeongam,resta,Force India,14,12,0.0,Finished
2012,16,Korean Grand Prix,yeongam,michael_schumacher,Mercedes,10,13,0.0,Finished
2012,16,Korean Grand Prix,yeongam,maldonado,Williams,15,14,0.0,Finished
2012,16,Korean Grand Prix,yeongam,bruno_senna,Williams,17,15,0.0,Finished
2012,16,Korean Grand Prix,yeongam,petrov,Caterham,18,16,0.0,+1 Lap
2012,16,Korean Grand Prix,yeongam,kovalainen,Caterham,19,17,0.0,+1 Lap
2012,16,Korean Grand Prix,yeongam,glock,Marussia,20,18,0.0,+1 Lap
2012,16,Korean Grand Prix,yeongam,pic,Marussia,24,19,0.0,+2 Laps
2012,16,Korean Grand Prix,yeongam,karthikeyan,HRT,23,20,0.0,+2 Laps
2012,16,Korean Grand Prix,yeongam,rosa,HRT,22,\N,0.0,Throttle
2012,16,Korean Grand Prix,yeongam,kobayashi,Sauber,13,\N,0.0,Collision damage
2012,16,Korean Grand Prix,yeongam,rosberg,Mercedes,9,\N,0.0,Collision
2012,16,Korean Grand Prix,yeongam,button,McLaren,11,\N,0.0,Collision
2012,17,Indian Grand Prix,buddh,vettel,Red Bull,1,1,25.0,Finished
2012,17,Indian Grand Prix,buddh,alonso,Ferrari,5,2,18.0,Finished
2012,17,Indian Grand Prix,buddh,webber,Red Bull,2,3,15.0,Finished
2012,17,Indian Grand Prix,buddh,hamilton,McLaren,3,4,12.0,Finished
2012,17,Indian Grand Prix,buddh,button,McLaren,4,5,10.0,Finished
2012,17,Indian Grand Prix,buddh,massa,Ferrari,6,6,8.0,Finished
2012,17,Indian Grand Prix,buddh,raikkonen,Lotus F1,7,7,6.0,Finished
2012,17,Indian Grand Prix,buddh,hulkenberg,Force India,12,8,4.0,Finished
2012,17,Indian Grand Prix,buddh,grosjean,Lotus F1,11,9,2.0,Finished
2012,17,Indian Grand Prix,buddh,bruno_senna,Williams,13,10,1.0,Finished
2012,17,Indian Grand Prix,buddh,rosberg,Mercedes,10,11,0.0,Finished
2012,17,Indian Grand Prix,buddh,resta,Force India,16,12,0.0,Finished
2012,17,Indian Grand Prix,buddh,ricciardo,Toro Rosso,15,13,0.0,Finished
2012,17,Indian Grand Prix,buddh,kobayashi,Sauber,17,14,0.0,Finished
2012,17,Indian Grand Prix,buddh,vergne,Toro Rosso,18,15,0.0,+1 Lap
2012,17,Indian Grand Prix,buddh,maldonado,Williams,9,16,0.0,+1 Lap
2012,17,Indian Grand Prix,buddh,petrov,Caterham,19,17,0.0,+1 Lap
2012,17,Indian Grand Prix,buddh,kovalainen,Caterham,20,18,0.0,+1 Lap
2012,17,Indian Grand Prix,buddh,pic,Marussia,24,19,0.0,+1 Lap
2012,17,Indian Grand Prix,buddh,glock,Marussia,21,20,0.0,+2 Laps
2012,17,Indian Grand Prix,buddh,karthikeyan,HRT,23,21,0.0,+2 Laps
2012,17,Indian Grand Prix,buddh,michael_schumacher,Mercedes,14,22,0.0,Retired
2012,17,Indian Grand Prix,buddh,rosa,HRT,22,\N,0.0,Accident
2012,17,Indian Grand Prix,buddh,perez,Sauber,8,\N,0.0,Accident
2012,18,Abu Dhabi Grand Prix,yas_marina,raikkonen,Lotus F1,4,1,25.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,alonso,Ferrari,6,2,18.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,vettel,Red Bull,24,3,15.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,button,McLaren,5,4,12.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,maldonado,Williams,3,5,10.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,kobayashi,Sauber,15,6,8.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,massa,Ferrari,8,7,6.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,bruno_senna,Williams,14,8,4.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,resta,Force India,12,9,2.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,ricciardo,Toro Rosso,16,10,1.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,michael_schumacher,Mercedes,13,11,0.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,vergne,Toro Rosso,17,12,0.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,kovalainen,Caterham,18,13,0.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,glock,Marussia,21,14,0.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,perez,Sauber,11,15,0.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,petrov,Caterham,20,16,0.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,rosa,HRT,22,17,0.0,Finished
2012,18,Abu Dhabi Grand Prix,yas_marina,pic,Marussia,19,\N,0.0,Retired
2012,18,Abu Dhabi Grand Prix,yas_marina,grosjean,Lotus F1,9,\N,0.0,Collision
2012,18,Abu Dhabi Grand Prix,yas_marina,webber,Red Bull,2,\N,0.0,Collision
2012,18,Abu Dhabi Grand Prix,yas_marina,hamilton,McLaren,1,\N,0.0,Electrical
2012,18,Abu Dhabi Grand Prix,yas_marina,karthikeyan,HRT,23,\N,0.0,Collision
2012,18,Abu Dhabi Grand Prix,yas_marina,rosberg,Mercedes,7,\N,0.0,Collision
2012,18,Abu Dhabi Grand Prix,yas_marina,hulkenberg,Force India,10,\N,0.0,Collision
2012,19,United States Grand Prix,americas,hamilton,McLaren,2,1,25.0,Finished
2012,19,United States Grand Prix,americas,vettel,Red Bull,1,2,18.0,Finished
2012,19,United States Grand Prix,americas,alonso,Ferrari,7,3,15.0,Finished
2012,19,United States Grand Prix,americas,massa,Ferrari,11,4,12.0,Finished
2012,19,United States Grand Prix,americas,button,McLaren,12,5,10.0,Finished
2012,19,United States Grand Prix,americas,raikkonen,Lotus F1,4,6,8.0,Finished
2012,19,United States Grand Prix,americas,grosjean,Lotus F1,8,7,6.0,Finished
2012,19,United States Grand Prix,americas,hulkenberg,Force India,6,8,4.0,Finished
2012,19,United States Grand Prix,americas,maldonado,Williams,9,9,2.0,Finished
2012,19,United States Grand Prix,americas,bruno_senna,Williams,10,10,1.0,Finished
2012,19,United States Grand Prix,americas,perez,Sauber,15,11,0.0,Finished
2012,19,United States Grand Prix,americas,ricciardo,Toro Rosso,18,12,0.0,Finished
2012,19,United States Grand Prix,americas,rosberg,Mercedes,17,13,0.0,Finished
2012,19,United States Grand Prix,americas,kobayashi,Sauber,16,14,0.0,+1 Lap
2012,19,United States Grand Prix,americas,resta,Force India,13,15,0.0,+1 Lap
2012,19,United States Grand Prix,americas,michael_schumacher,Mercedes,5,16,0.0,+1 Lap
2012,19,United States Grand Prix,americas,petrov,Caterham,21,17,0.0,+1 Lap
2012,19,United States Grand Prix,americas,kovalainen,Caterham,22,18,0.0,+1 Lap
2012,19,United States Grand Prix,americas,glock,Marussia,19,19,0.0,+1 Lap
2012,19,United States Grand Prix,americas,pic,Marussia,20,20,0.0,+2 Laps
2012,19,United States Grand Prix,americas,rosa,HRT,23,21,0.0,+2 Laps
2012,19,United States Grand Prix,americas,karthikeyan,HRT,24,22,0.0,+2 Laps
2012,19,United States Grand Prix,americas,webber,Red Bull,3,\N,0.0,Alternator
2012,19,United States Grand Prix,americas,vergne,Toro Rosso,14,\N,0.0,Suspension
2012,20,Brazilian Grand Prix,interlagos,button,McLaren,2,1,25.0,Finished
2012,20,Brazilian Grand Prix,interlagos,alonso,Ferrari,7,2,18.0,Finished
2012,20,Brazilian Grand Prix,interlagos,massa,Ferrari,5,3,15.0,Finished
2012,20,Brazilian Grand Prix,interlagos,webber,Red Bull,3,4,12.0,Finished
2012,20,Brazilian Grand Prix,interlagos,hulkenberg,Force India,6,5,10.0,Finished
2012,20,Brazilian Grand Prix,interlagos,vettel,Red Bull,4,6,8.0,Finished
2012,20,Brazilian Grand Prix,interlagos,michael_schumacher,Mercedes,13,7,6.0,Finished
2012,20,Brazilian Grand Prix,interlagos,vergne,Toro Rosso,17,8,4.0,Finished
2012,20,Brazilian Grand Prix,interlagos,kobayashi,Sauber,14,9,2.0,Finished
2012,20,Brazilian Grand Prix,interlagos,raikkonen,Lotus F1,8,10,1.0,+1 Lap
2012,20,Brazilian Grand Prix,interlagos,petrov,Caterham,19,11,0.0,+1 Lap
2012,20,Brazilian Grand Prix,interlagos,pic,Marussia,22,12,0.0,+1 Lap
2012,20,Brazilian Grand Prix,interlagos,ricciardo,Toro Rosso,15,13,0.0,+1 Lap
2012,20,Brazilian Grand Prix,interlagos,kovalainen,Caterham,20,14,0.0,+1 Lap
2012,20,Brazilian Grand Prix,interlagos,rosberg,Mercedes,9,15,0.0,+1 Lap
2012,20,Brazilian Grand Prix,interlagos,glock,Marussia,21,16,0.0,+1 Lap
2012,20,Brazilian Grand Prix,interlagos,rosa,HRT,24,17,0.0,+2 Laps
2012,20,Brazilian Grand Prix,interlagos,karthikeyan,HRT,23,18,0.0,+2 Laps
2012,20,Brazilian Grand Prix,interlagos,resta,Force India,10,19,0.0,Accident
2012,20,Brazilian Grand Prix,interlagos,hamilton,McLaren,1,\N,0.0,Collision
2012,20,Brazilian Grand Prix,interlagos,grosjean,Lotus F1,18,\N,0.0,Accident
2012,20,Brazilian Grand Prix,interlagos,maldonado,Williams,16,\N,0.0,Collision
2012,20,Brazilian Grand Prix,interlagos,bruno_senna,Williams,11,\N,0.0,Collision
2012,20,Brazilian Grand Prix,interlagos,perez,Sauber,12,\N,0.0,Collision
2013,1,Australian Grand Prix,albert_park,raikkonen,Lotus F1,7,1,25.0,Finished
2013,1,Australian Grand Prix,albert_park,alonso,Ferrari,5,2,18.0,Finished
2013,1,Australian Grand Prix,albert_park,vettel,Red Bull,1,3,15.0,Finished
2013,1,Australian Grand Prix,albert_park,massa,Ferrari,4,4,12.0,Finished
2013,1,Australian Grand Prix,albert_park,hamilton,Mercedes,3,5,10.0,Finished
2013,1,Australian Grand Prix,albert_park,webber,Red Bull,2,6,8.0,Finished
2013,1,Australian Grand Prix,albert_park,sutil,Force India,12,7,6.0,Finished
2013,1,Australian Grand Prix,albert_park,resta,Force India,9,8,4.0,Finished
2013,1,Australian Grand Prix,albert_park,button,McLaren,10,9,2.0,Finished
2013,1,Australian Grand Prix,albert_park,grosjean,Lotus F1,8,10,1.0,Finished
2013,1,Australian Grand Prix,albert_park,perez,McLaren,15,11,0.0,Finished
2013,1,Australian Grand Prix,albert_park,vergne,Toro Rosso,13,12,0.0,Finished
2013,1,Australian Grand Prix,albert_park,gutierrez,Sauber,18,13,0.0,+1 Lap
2013,1,Australian Grand Prix,albert_park,bottas,Williams,16,14,0.0,+1 Lap
2013,1,Australian Grand Prix,albert_park,jules_bianchi,Marussia,19,15,0.0,+1 Lap
2013,1,Australian Grand Prix,albert_park,pic,Caterham,22,16,0.0,+2 Laps
2013,1,Australian Grand Prix,albert_park,chilton,Marussia,20,17,0.0,+2 Laps
2013,1,Australian Grand Prix,albert_park,garde,Caterham,21,18,0.0,+2 Laps
2013,1,Australian Grand Prix,albert_park,ricciardo,Toro Rosso,14,\N,0.0,Hydraulics
2013,1,Australian Grand Prix,albert_park,rosberg,Mercedes,6,\N,0.0,Electrical
2013,1,Australian Grand Prix,albert_park,maldonado,Williams,17,\N,0.0,Spun off
2013,1,Australian Grand Prix,albert_park,hulkenberg,Sauber,11,\N,0.0,Fuel system
2013,2,Malaysian Grand Prix,sepang,vettel,Red Bull,1,1,25.0,Finished
2013,2,Malaysian Grand Prix,sepang,webber,Red Bull,5,2,18.0,Finished
2013,2,Malaysian Grand Prix,sepang,hamilton,Mercedes,4,3,15.0,Finished
2013,2,Malaysian Grand Prix,sepang,rosberg,Mercedes,6,4,12.0,Finished
2013,2,Malaysian Grand Prix,sepang,massa,Ferrari,2,5,10.0,Finished
2013,2,Malaysian Grand Prix,sepang,grosjean,Lotus F1,11,6,8.0,Finished
2013,2,Malaysian Grand Prix,sepang,raikkonen,Lotus F1,10,7,6.0,Finished
2013,2,Malaysian Grand Prix,sepang,hulkenberg,Sauber,12,8,4.0,Finished
2013,2,Malaysian Grand Prix,sepang,perez,McLaren,9,9,2.0,Finished
2013,2,Malaysian Grand Prix,sepang,vergne,Toro Rosso,17,10,1.0,Finished
2013,2,Malaysian Grand Prix,sepang,bottas,Williams,18,11,0.0,Finished
2013,2,Malaysian Grand Prix,sepang,gutierrez,Sauber,14,12,0.0,+1 Lap
2013,2,Malaysian Grand Prix,sepang,jules_bianchi,Marussia,19,13,0.0,+1 Lap
2013,2,Malaysian Grand Prix,sepang,pic,Caterham,20,14,0.0,+1 Lap
2013,2,Malaysian Grand Prix,sepang,garde,Caterham,22,15,0.0,+1 Lap
2013,2,Malaysian Grand Prix,sepang,chilton,Marussia,21,16,0.0,+2 Laps
2013,2,Malaysian Grand Prix,sepang,button,McLaren,7,17,0.0,Withdrew
2013,2,Malaysian Grand Prix,sepang,ricciardo,Toro Rosso,13,18,0.0,Retired
2013,2,Malaysian Grand Prix,sepang,maldonado,Williams,16,\N,0.0,Retired
2013,2,Malaysian Grand Prix,sepang,sutil,Force India,8,\N,0.0,Wheel nut
2013,2,Malaysian Grand Prix,sepang,resta,Force India,15,\N,0.0,Wheel nut
2013,2,Malaysian Grand Prix,sepang,alonso,Ferrari,3,\N,0.0,Collision
2013,3,Chinese Grand Prix,shanghai,alonso,Ferrari,3,1,25.0,Finished
2013,3,Chinese Grand Prix,shanghai,raikkonen,Lotus F1,2,2,18.0,Finished
2013,3,Chinese Grand Prix,shanghai,hamilton,Mercedes,1,3,15.0,Finished
2013,3,Chinese Grand Prix,shanghai,vettel,Red Bull,9,4,12.0,Finished
2013,3,Chinese Grand Prix,shanghai,button,McLaren,8,5,10.0,Finished
2013,3,Chinese Grand Prix,shanghai,massa,Ferrari,5,6,8.0,Finished
2013,3,Chinese Grand Prix,shanghai,ricciardo,Toro Rosso,7,7,6.0,Finished
2013,3,Chinese Grand Prix,shanghai,resta,Force India,11,8,4.0,Finished
2013,3,Chinese Grand Prix,shanghai,grosjean,Lotus F1,6,9,2.0,Finished
2013,3,Chinese Grand Prix,shanghai,hulkenberg,Sauber,10,10,1.0,Finished
2013,3,Chinese Grand Prix,shanghai,perez,McLaren,12,11,0.0,Finished
2013,3,Chinese Grand Prix,shanghai,vergne,Toro Rosso,15,12,0.0,Finished
2013,3,Chinese Grand Prix,shanghai,bottas,Williams,16,13,0.0,Finished
2013,3,Chinese Grand Prix,shanghai,maldonado,Williams,14,14,0.0,Finished
2013,3,Chinese Grand Prix,shanghai,jules_bianchi,Marussia,18,15,0.0,+1 Lap
2013,3,Chinese Grand Prix,shanghai,pic,Caterham,20,16,0.0,+1 Lap
2013,3,Chinese Grand Prix,shanghai,chilton,Marussia,19,17,0.0,+1 Lap
2013,3,Chinese Grand Prix,shanghai,garde,Caterham,21,18,0.0,+1 Lap
2013,3,Chinese Grand Prix,shanghai,rosberg,Mercedes,4,\N,0.0,Suspension
2013,3,Chinese Grand Prix,shanghai,webber,Red Bull,22,\N,0.0,Wheel
2013,3,Chinese Grand Prix,shanghai,sutil,Force India,13,\N,0.0,Collision
2013,3,Chinese Grand Prix,shanghai,gutierrez,Sauber,17,\N,0.0,Collision
2013,4,Bahrain Grand Prix,bahrain,vettel,Red Bull,2,1,25.0,Finished
2013,4,Bahrain Grand Prix,bahrain,raikkonen,Lotus F1,8,2,18.0,Finished
2013,4,Bahrain Grand Prix,bahrain,grosjean,Lotus F1,11,3,15.0,Finished
2013,4,Bahrain Grand Prix,bahrain,resta,Force India,5,4,12.0,Finished
2013,4,Bahrain Grand Prix,bahrain,hamilton,Mercedes,9,5,10.0,Finished
2013,4,Bahrain Grand Prix,bahrain,perez,McLaren,12,6,8.0,Finished
2013,4,Bahrain Grand Prix,bahrain,webber,Red Bull,7,7,6.0,Finished
2013,4,Bahrain Grand Prix,bahrain,alonso,Ferrari,3,8,4.0,Finished
2013,4,Bahrain Grand Prix,bahrain,rosberg,Mercedes,1,9,2.0,Finished
2013,4,Bahrain Grand Prix,bahrain,button,McLaren,10,10,1.0,Finished
2013,4,Bahrain Grand Prix,bahrain,maldonado,Williams,17,11,0.0,Finished
2013,4,Bahrain Grand Prix,bahrain,hulkenberg,Sauber,14,12,0.0,Finished
2013,4,Bahrain Grand Prix,bahrain,sutil,Force India,6,13,0.0,Finished
2013,4,Bahrain Grand Prix,bahrain,bottas,Williams,15,14,0.0,Finished
2013,4,Bahrain Grand Prix,bahrain,massa,Ferrari,4,15,0.0,Finished
2013,4,Bahrain Grand Prix,bahrain,ricciardo,Toro Rosso,13,16,0.0,+1 Lap
2013,4,Bahrain Grand Prix,bahrain,pic,Caterham,18,17,0.0,+1 Lap
2013,4,Bahrain Grand Prix,bahrain,gutierrez,Sauber,22,18,0.0,+1 Lap
2013,4,Bahrain Grand Prix,bahrain,jules_bianchi,Marussia,19,19,0.0,+1 Lap
2013,4,Bahrain Grand Prix,bahrain,chilton,Marussia,21,20,0.0,+1 Lap
2013,4,Bahrain Grand Prix,bahrain,garde,Caterham,20,21,0.0,+2 Laps
2013,4,Bahrain Grand Prix,bahrain,vergne,Toro Rosso,16,\N,0.0,Puncture
2013,5,Spanish Grand Prix,catalunya,alonso,Ferrari,5,1,25.0,Finished
2013,5,Spanish Grand Prix,catalunya,raikkonen,Lotus F1,4,2,18.0,Finished
2013,5,Spanish Grand Prix,catalunya,massa,Ferrari,9,3,15.0,Finished
2013,5,Spanish Grand Prix,catalunya,vettel,Red Bull,3,4,12.0,Finished
2013,5,Spanish Grand Prix,catalunya,webber,Red Bull,7,5,10.0,Finished
2013,5,Spanish Grand Prix,catalunya,rosberg,Mercedes,1,6,8.0,Finished
2013,5,Spanish Grand Prix,catalunya,resta,Force India,10,7,6.0,Finished
2013,5,Spanish Grand Prix,catalunya,button,McLaren,14,8,4.0,Finished
2013,5,Spanish Grand Prix,catalunya,perez,McLaren,8,9,2.0,Finished
2013,5,Spanish Grand Prix,catalunya,ricciardo,Toro Rosso,11,10,1.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,gutierrez,Sauber,19,11,0.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,hamilton,Mercedes,2,12,0.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,sutil,Force India,13,13,0.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,maldonado,Williams,17,14,0.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,hulkenberg,Sauber,15,15,0.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,bottas,Williams,16,16,0.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,pic,Caterham,22,17,0.0,+1 Lap
2013,5,Spanish Grand Prix,catalunya,jules_bianchi,Marussia,20,18,0.0,+2 Laps
2013,5,Spanish Grand Prix,catalunya,chilton,Marussia,21,19,0.0,+2 Laps
2013,5,Spanish Grand Prix,catalunya,vergne,Toro Rosso,12,20,0.0,Accident
2013,5,Spanish Grand Prix,catalunya,garde,Caterham,18,21,0.0,Wheel
2013,5,Spanish Grand Prix,catalunya,grosjean,Lotus F1,6,22,0.0,Suspension
2013,6,Monaco Grand Prix,monaco,rosberg,Mercedes,1,1,25.0,Finished
2013,6,Monaco Grand Prix,monaco,vettel,Red Bull,3,2,18.0,Finished
2013,6,Monaco Grand Prix,monaco,webber,Red Bull,4,3,15.0,Finished
2013,6,Monaco Grand Prix,monaco,hamilton,Mercedes,2,4,12.0,Finished
2013,6,Monaco Grand Prix,monaco,sutil,Force India,8,5,10.0,Finished
2013,6,Monaco Grand Prix,monaco,button,McLaren,9,6,8.0,Finished
2013,6,Monaco Grand Prix,monaco,alonso,Ferrari,6,7,6.0,Finished
2013,6,Monaco Grand Prix,monaco,vergne,Toro Rosso,10,8,4.0,Finished
2013,6,Monaco Grand Prix,monaco,resta,Force India,17,9,2.0,Finished
2013,6,Monaco Grand Prix,monaco,raikkonen,Lotus F1,5,10,1.0,Finished
2013,6,Monaco Grand Prix,monaco,hulkenberg,Sauber,11,11,0.0,Finished
2013,6,Monaco Grand Prix,monaco,bottas,Williams,14,12,0.0,Finished
2013,6,Monaco Grand Prix,monaco,gutierrez,Sauber,19,13,0.0,Finished
2013,6,Monaco Grand Prix,monaco,chilton,Marussia,22,14,0.0,Finished
2013,6,Monaco Grand Prix,monaco,garde,Caterham,15,15,0.0,Finished
2013,6,Monaco Grand Prix,monaco,perez,McLaren,7,16,0.0,Suspension
2013,6,Monaco Grand Prix,monaco,grosjean,Lotus F1,13,\N,0.0,Collision
2013,6,Monaco Grand Prix,monaco,ricciardo,Toro Rosso,12,\N,0.0,Collision
2013,6,Monaco Grand Prix,monaco,jules_bianchi,Marussia,20,\N,0.0,Brakes
2013,6,Monaco Grand Prix,monaco,maldonado,Williams,16,\N,0.0,Collision
2013,6,Monaco Grand Prix,monaco,massa,Ferrari,21,\N,0.0,Accident
2013,6,Monaco Grand Prix,monaco,pic,Caterham,18,\N,0.0,Gearbox
2013,7,Canadian Grand Prix,villeneuve,vettel,Red Bull,1,1,25.0,Finished
2013,7,Canadian Grand Prix,villeneuve,alonso,Ferrari,6,2,18.0,Finished
2013,7,Canadian Grand Prix,villeneuve,hamilton,Mercedes,2,3,15.0,Finished
2013,7,Canadian Grand Prix,villeneuve,webber,Red Bull,5,4,12.0,Finished
2013,7,Canadian Grand Prix,villeneuve,rosberg,Mercedes,4,5,10.0,Finished
2013,7,Canadian Grand Prix,villeneuve,vergne,Toro Rosso,7,6,8.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,resta,Force India,17,7,6.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,massa,Ferrari,16,8,4.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,raikkonen,Lotus F1,10,9,2.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,sutil,Force India,8,10,1.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,perez,McLaren,12,11,0.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,button,McLaren,14,12,0.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,grosjean,Lotus F1,22,13,0.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,bottas,Williams,3,14,0.0,+1 Lap
2013,7,Canadian Grand Prix,villeneuve,ricciardo,Toro Rosso,11,15,0.0,+2 Laps
2013,7,Canadian Grand Prix,villeneuve,maldonado,Williams,13,16,0.0,+2 Laps
2013,7,Canadian Grand Prix,villeneuve,jules_bianchi,Marussia,19,17,0.0,+2 Laps
2013,7,Canadian Grand Prix,villeneuve,pic,Caterham,18,18,0.0,+3 Laps
2013,7,Canadian Grand Prix,villeneuve,chilton,Marussia,20,19,0.0,+3 Laps
2013,7,Canadian Grand Prix,villeneuve,gutierrez,Sauber,15,20,0.0,Accident
2013,7,Canadian Grand Prix,villeneuve,hulkenberg,Sauber,9,\N,0.0,Collision
2013,7,Canadian Grand Prix,villeneuve,garde,Caterham,21,\N,0.0,Collision
2013,8,British Grand Prix,silverstone,rosberg,Mercedes,2,1,25.0,Finished
2013,8,British Grand Prix,silverstone,webber,Red Bull,4,2,18.0,Finished
2013,8,British Grand Prix,silverstone,alonso,Ferrari,9,3,15.0,Finished
2013,8,British Grand Prix,silverstone,hamilton,Mercedes,1,4,12.0,Finished
2013,8,British Grand Prix,silverstone,raikkonen,Lotus F1,8,5,10.0,Finished
2013,8,British Grand Prix,silverstone,massa,Ferrari,11,6,8.0,Finished
2013,8,British Grand Prix,silverstone,sutil,Force India,6,7,6.0,Finished
2013,8,British Grand Prix,silverstone,ricciardo,Toro Rosso,5,8,4.0,Finished
2013,8,British Grand Prix,silverstone,resta,Force India,21,9,2.0,Finished
2013,8,British Grand Prix,silverstone,hulkenberg,Sauber,14,10,1.0,Finished
2013,8,British Grand Prix,silverstone,maldonado,Williams,15,11,0.0,Finished
2013,8,British Grand Prix,silverstone,bottas,Williams,16,12,0.0,Finished
2013,8,British Grand Prix,silverstone,button,McLaren,10,13,0.0,Finished
2013,8,British Grand Prix,silverstone,gutierrez,Sauber,17,14,0.0,Finished
2013,8,British Grand Prix,silverstone,pic,Caterham,18,15,0.0,Finished
2013,8,British Grand Prix,silverstone,jules_bianchi,Marussia,19,16,0.0,Finished
